    3.1611e-20    2.1998e-17    2.9991e-16    5.6966e-22    7.0187e-32    4.8250e-29    2.2922e-25    6.0416e-26    1.3055e-28    7.3192e-30    8.7766e-36    5.2171e-21    6.6063e-26    6.0584e-22    3.1443e-25    7.9110e-24    4.8566e-29    2.7449e-18    1.9139e-24    1.1518e-16    3.1448e-25    5.5208e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5665e-24    4.2334e-22    2.9275e-20    3.8423e-27    2.5965e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0290e-26    3.2504e-26    3.2029e-20    4.1125e-17    4.1116e-17    1.6541e-24    9.1053e-21    3.1890e-20    2.5492e-16    3.2131e-21    8.1595e-24    1.3033e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1614e-20    2.1998e-17    2.9991e-16    5.6967e-22    7.0221e-32    4.8269e-29    2.2924e-25    6.0421e-26    1.3058e-28    7.3211e-30    8.7817e-36    5.2175e-21    6.6089e-26    6.0589e-22    3.1449e-25    7.9117e-24    4.8575e-29    2.7449e-18    1.9143e-24    1.1518e-16    3.1454e-25    5.5218e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5671e-24    4.2338e-22    2.9278e-20    3.8430e-27    2.5967e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0298e-26    3.2510e-26    3.2032e-20    4.1125e-17    4.1116e-17    1.6544e-24    9.1061e-21    3.1893e-20    2.5492e-16    3.2134e-21    8.1602e-24    1.3035e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1617e-20    2.1998e-17    2.9991e-16    5.6967e-22    7.0254e-32    4.8287e-29    2.2926e-25    6.0427e-26    1.3060e-28    7.3230e-30    8.7865e-36    5.2180e-21    6.6114e-26    6.0595e-22    3.1454e-25    7.9124e-24    4.8583e-29    2.7449e-18    1.9146e-24    1.1518e-16    3.1459e-25    5.5228e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5677e-24    4.2342e-22    2.9280e-20    3.8437e-27    2.5969e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0305e-26    3.2516e-26    3.2035e-20    4.1125e-17    4.1116e-17    1.6546e-24    9.1069e-21    3.1896e-20    2.5492e-16    3.2137e-21    8.1609e-24    1.3037e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1619e-20    2.1998e-17    2.9991e-16    5.6967e-22    7.0285e-32    4.8304e-29    2.2928e-25    6.0432e-26    1.3062e-28    7.3250e-30    8.7911e-36    5.2185e-21    6.6137e-26    6.0600e-22    3.1460e-25    7.9131e-24    4.8592e-29    2.7449e-18    1.9149e-24    1.1518e-16    3.1465e-25    5.5237e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5684e-24    4.2345e-22    2.9283e-20    3.8443e-27    2.5971e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0312e-26    3.2521e-26    3.2037e-20    4.1125e-17    4.1116e-17    1.6549e-24    9.1077e-21    3.1899e-20    2.5492e-16    3.2139e-21    8.1616e-24    1.3039e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1622e-20    2.1998e-17    2.9991e-16    5.6967e-22    7.0314e-32    4.8320e-29    2.2931e-25    6.0438e-26    1.3065e-28    7.3270e-30    8.7956e-36    5.2189e-21    6.6159e-26    6.0605e-22    3.1465e-25    7.9138e-24    4.8601e-29    2.7449e-18    1.9153e-24    1.1518e-16    3.1470e-25    5.5247e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5690e-24    4.2349e-22    2.9285e-20    3.8450e-27    2.5974e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0319e-26    3.2527e-26    3.2040e-20    4.1125e-17    4.1116e-17    1.6552e-24    9.1085e-21    3.1902e-20    2.5492e-16    3.2142e-21    8.1624e-24    1.3042e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1625e-20    2.1998e-17    2.9991e-16    5.6968e-22    7.0343e-32    4.8335e-29    2.2933e-25    6.0444e-26    1.3067e-28    7.3289e-30    8.8000e-36    5.2194e-21    6.6180e-26    6.0611e-22    3.1471e-25    7.9146e-24    4.8610e-29    2.7449e-18    1.9156e-24    1.1518e-16    3.1476e-25    5.5257e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5696e-24    4.2353e-22    2.9288e-20    3.8457e-27    2.5976e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0326e-26    3.2533e-26    3.2043e-20    4.1125e-17    4.1115e-17    1.6555e-24    9.1093e-21    3.1904e-20    2.5492e-16    3.2145e-21    8.1631e-24    1.3044e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1628e-20    2.1998e-17    2.9991e-16    5.6968e-22    7.0371e-32    4.8350e-29    2.2935e-25    6.0449e-26    1.3070e-28    7.3309e-30    8.8043e-36    5.2198e-21    6.6200e-26    6.0616e-22    3.1477e-25    7.9153e-24    4.8619e-29    2.7449e-18    1.9160e-24    1.1518e-16    3.1482e-25    5.5267e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5703e-24    4.2357e-22    2.9291e-20    3.8464e-27    2.5978e-22    1.2625e-18    4.2456e-21    4.9453e-19    0.0000e+00    4.0334e-26    3.2539e-26    3.2046e-20    4.1124e-17    4.1115e-17    1.6558e-24    9.1101e-21    3.1907e-20    2.5492e-16    3.2148e-21    8.1639e-24    1.3046e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1631e-20    2.1998e-17    2.9991e-16    5.6968e-22    7.0398e-32    4.8364e-29    2.2937e-25    6.0455e-26    1.3072e-28    7.3329e-30    8.8085e-36    5.2203e-21    6.6220e-26    6.0622e-22    3.1482e-25    7.9160e-24    4.8628e-29    2.7449e-18    1.9163e-24    1.1518e-16    3.1487e-25    5.5277e-24    2.1118e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5709e-24    4.2360e-22    2.9293e-20    3.8471e-27    2.5981e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0341e-26    3.2545e-26    3.2049e-20    4.1124e-17    4.1115e-17    1.6561e-24    9.1109e-21    3.1910e-20    2.5492e-16    3.2151e-21    8.1647e-24    1.3049e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1634e-20    2.1998e-17    2.9991e-16    5.6968e-22    7.0424e-32    4.8378e-29    2.2939e-25    6.0460e-26    1.3074e-28    7.3349e-30    8.8126e-36    5.2208e-21    6.6238e-26    6.0628e-22    3.1488e-25    7.9167e-24    4.8637e-29    2.7449e-18    1.9167e-24    1.1518e-16    3.1493e-25    5.5287e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5716e-24    4.2364e-22    2.9296e-20    3.8478e-27    2.5983e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0348e-26    3.2550e-26    3.2052e-20    4.1124e-17    4.1115e-17    1.6564e-24    9.1117e-21    3.1913e-20    2.5492e-16    3.2154e-21    8.1654e-24    1.3051e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
    3.1637e-20    2.1998e-17    2.9991e-16    5.6969e-22    7.0450e-32    4.8391e-29    2.2941e-25    6.0466e-26    1.3077e-28    7.3370e-30    8.8166e-36    5.2213e-21    6.6257e-26    6.0633e-22    3.1494e-25    7.9175e-24    4.8646e-29    2.7449e-18    1.9170e-24    1.1518e-16    3.1499e-25    5.5297e-24    2.1117e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.5722e-24    4.2368e-22    2.9299e-20    3.8485e-27    2.5986e-22    1.2625e-18    4.2457e-21    4.9453e-19    0.0000e+00    4.0356e-26    3.2556e-26    3.2055e-20    4.1124e-17    4.1115e-17    1.6567e-24    9.1125e-21    3.1916e-20    2.5492e-16    3.2157e-21    8.1662e-24    1.3053e-24    2.9994e-15    3.1976e-18    1.5352e-18    2.9994e-15    2.7882e-16    1.3971e-16    1.9247e-17    1.9394e-18    1.0407e-18
