  4.0014e-27    1.0721e-25    9.6018e-27    2.3905e-34    1.9204e-26    1.3475e-25    3.5851e-27    1.4136e-27    0.0000e+00    5.9925e-33    3.0769e-34    4.2488e-29    2.2367e-28    0.0000e+00    0.0000e+00  
  4.0014e-27    1.0721e-25    9.6018e-27    2.3925e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5213e-33    3.0795e-34    4.2488e-29    2.2367e-28    0.0000e+00    0.0000e+00  
  4.0014e-27    1.0721e-25    9.6018e-27    2.3944e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5408e-33    3.0819e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0014e-27    1.0721e-25    9.6018e-27    2.3964e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5546e-33    3.0846e-34    4.2488e-29    2.2367e-28    0.0000e+00    0.0000e+00  
  4.0014e-27    1.0721e-25    9.6018e-27    2.3983e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5658e-33    3.0870e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0014e-27    1.0721e-25    9.6018e-27    2.4003e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5759e-33    3.0896e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6018e-27    2.4023e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5851e-33    3.0921e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6018e-27    2.4043e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.5939e-33    3.0947e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6018e-27    2.4063e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.6022e-33    3.0972e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6018e-27    2.4083e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.6103e-33    3.0998e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6018e-27    2.4104e-34    1.9204e-26    1.3475e-25    3.5852e-27    1.4136e-27    0.0000e+00    6.6182e-33    3.1025e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6018e-27    2.4124e-34    1.9204e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6259e-33    3.1051e-34    4.2488e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6017e-27    2.4145e-34    1.9204e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6335e-33    3.1078e-34    4.2487e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6017e-27    2.4166e-34    1.9204e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6410e-33    3.1105e-34    4.2487e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6017e-27    2.4187e-34    1.9203e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6484e-33    3.1132e-34    4.2487e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6017e-27    2.4208e-34    1.9203e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6557e-33    3.1159e-34    4.2487e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6017e-27    2.4230e-34    1.9203e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6630e-33    3.1186e-34    4.2487e-29    2.2366e-28    0.0000e+00    0.0000e+00  
  4.0015e-27    1.0721e-25    9.6017e-27    2.4251e-34    1.9203e-26    1.3475e-25    3.5853e-27    1.4136e-27    0.0000e+00    6.6703e-33    3.1214e-34    4.2487e-29    2.2366e-28    0.0000e+00    0.0000e+00  
