    3.1493e-21    2.1966e-17    2.9913e-16    5.7703e-23    2.7126e-35    1.8692e-31    3.0916e-27    6.8183e-28    4.0145e-32    6.3440e-34    1.2225e-40    9.5896e-22    3.5718e-28    1.0452e-24    1.4787e-27    3.3274e-26    2.6877e-32    9.3094e-18    2.0461e-26    1.9331e-17    1.4788e-27    5.8695e-26    8.5677e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8127e-26    5.8939e-23    1.8519e-22    3.5296e-29    4.4795e-25    3.3671e-19    5.7636e-23    1.2568e-19    0.0000e+00    1.0741e-28    2.1245e-27    3.2082e-21    1.3973e-15    1.3973e-15    1.2347e-25    2.0904e-20    3.1944e-22    2.6183e-17    1.3527e-22    3.4396e-26    1.1983e-25    2.9954e-16    4.3240e-19    1.7370e-19    2.9956e-16    2.1348e-16    6.8525e-18    1.2609e-17    9.5745e-20    4.8021e-20
    3.1493e-21    2.1966e-17    2.9913e-16    5.7704e-23    2.7125e-35    1.8692e-31    3.0917e-27    6.8184e-28    4.0147e-32    6.3441e-34    1.2225e-40    9.6012e-22    3.5761e-28    1.0452e-24    1.4785e-27    3.3275e-26    2.6874e-32    9.3207e-18    2.0461e-26    1.9331e-17    1.4786e-27    5.8697e-26    8.5668e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8128e-26    5.9010e-23    1.8519e-22    3.5292e-29    4.4795e-25    3.3671e-19    5.7636e-23    1.2568e-19    0.0000e+00    1.0741e-28    2.1268e-27    3.2082e-21    1.3971e-15    1.3971e-15    1.2346e-25    2.0902e-20    3.1944e-22    2.6184e-17    1.3527e-22    3.4396e-26    1.1982e-25    2.9954e-16    4.3240e-19    1.7370e-19    2.9956e-16    2.1346e-16    6.8525e-18    1.2625e-17    9.5745e-20    4.8022e-20
    3.1493e-21    2.1966e-17    2.9913e-16    5.7704e-23    2.7125e-35    1.8692e-31    3.0917e-27    6.8185e-28    4.0148e-32    6.3441e-34    1.2225e-40    9.6094e-22    3.5791e-28    1.0452e-24    1.4783e-27    3.3275e-26    2.6872e-32    9.3288e-18    2.0462e-26    1.9331e-17    1.4785e-27    5.8699e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8129e-26    5.9061e-23    1.8519e-22    3.5289e-29    4.4795e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0741e-28    2.1284e-27    3.2083e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0900e-20    3.1944e-22    2.6184e-17    1.3527e-22    3.4395e-26    1.1980e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5746e-20    4.8022e-20
    3.1493e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.7126e-35    1.8692e-31    3.0917e-27    6.8186e-28    4.0148e-32    6.3442e-34    1.2226e-40    9.6096e-22    3.5791e-28    1.0452e-24    1.4783e-27    3.3275e-26    2.6872e-32    9.3288e-18    2.0462e-26    1.9331e-17    1.4785e-27    5.8699e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8130e-26    5.9062e-23    1.8519e-22    3.5289e-29    4.4795e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0741e-28    2.1284e-27    3.2083e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0901e-20    3.1945e-22    2.6184e-17    1.3527e-22    3.4395e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5746e-20    4.8022e-20
    3.1493e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.9128e-35    2.0072e-31    3.0918e-27    6.8186e-28    4.0149e-32    6.3444e-34    1.3128e-40    9.6096e-22    3.8433e-28    1.0452e-24    1.4784e-27    3.3275e-26    2.6873e-32    9.3288e-18    2.0462e-26    1.9331e-17    1.4786e-27    5.8700e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8130e-26    5.9062e-23    1.8519e-22    3.5289e-29    4.4796e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0741e-28    2.1285e-27    3.2083e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0901e-20    3.1945e-22    2.6184e-17    1.3527e-22    3.4369e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5746e-20    4.8022e-20
    3.1494e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.9148e-35    2.0086e-31    3.0918e-27    6.8186e-28    4.0149e-32    6.3445e-34    1.3138e-40    9.6097e-22    3.8460e-28    1.0452e-24    1.4784e-27    3.3275e-26    2.6873e-32    9.3288e-18    2.0463e-26    1.9331e-17    1.4786e-27    5.8701e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8131e-26    5.9062e-23    1.8519e-22    3.5290e-29    4.4796e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0741e-28    2.1285e-27    3.2084e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0901e-20    3.1945e-22    2.6184e-17    1.3527e-22    3.4369e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5747e-20    4.8022e-20
    3.1494e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.9165e-35    2.0097e-31    3.0918e-27    6.8187e-28    4.0150e-32    6.3446e-34    1.3145e-40    9.6097e-22    3.8482e-28    1.0452e-24    1.4784e-27    3.3276e-26    2.6873e-32    9.3288e-18    2.0463e-26    1.9331e-17    1.4786e-27    5.8701e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8131e-26    5.9062e-23    1.8519e-22    3.5290e-29    4.4796e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0742e-28    2.1285e-27    3.2084e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0901e-20    3.1945e-22    2.6184e-17    1.3527e-22    3.4369e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5747e-20    4.8022e-20
    3.1494e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.9180e-35    2.0107e-31    3.0918e-27    6.8187e-28    4.0150e-32    6.3447e-34    1.3152e-40    9.6098e-22    3.8501e-28    1.0453e-24    1.4784e-27    3.3276e-26    2.6874e-32    9.3288e-18    2.0463e-26    1.9331e-17    1.4786e-27    5.8702e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8132e-26    5.9063e-23    1.8519e-22    3.5290e-29    4.4796e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0742e-28    2.1285e-27    3.2084e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0901e-20    3.1945e-22    2.6184e-17    1.3527e-22    3.4369e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5747e-20    4.8022e-20
    3.1494e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.9193e-35    2.0116e-31    3.0918e-27    6.8188e-28    4.0151e-32    6.3448e-34    1.3158e-40    9.6098e-22    3.8517e-28    1.0453e-24    1.4784e-27    3.3276e-26    2.6874e-32    9.3288e-18    2.0463e-26    1.9331e-17    1.4786e-27    5.8703e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8132e-26    5.9063e-23    1.8519e-22    3.5291e-29    4.4797e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0742e-28    2.1286e-27    3.2084e-21    1.3970e-15    1.3970e-15    1.2345e-25    2.0901e-20    3.1945e-22    2.6184e-17    1.3527e-22    3.4369e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5747e-20    4.8022e-20
    3.1494e-21    2.1966e-17    2.9913e-16    5.7705e-23    2.9204e-35    2.0123e-31    3.0919e-27    6.8188e-28    4.0151e-32    6.3449e-34    1.3163e-40    9.6099e-22    3.8532e-28    1.0453e-24    1.4784e-27    3.3276e-26    2.6875e-32    9.3288e-18    2.0463e-26    1.9331e-17    1.4786e-27    5.8703e-26    8.5663e-17    0.0000e+00    0.0000e+00    0.0000e+00    3.8132e-26    5.9063e-23    1.8520e-22    3.5291e-29    4.4797e-25    3.3672e-19    5.7637e-23    1.2568e-19    0.0000e+00    1.0742e-28    2.1286e-27    3.2084e-21    1.3970e-15    1.3970e-15    1.2346e-25    2.0901e-20    3.1946e-22    2.6184e-17    1.3527e-22    3.4369e-26    1.1981e-25    2.9954e-16    4.3241e-19    1.7370e-19    2.9956e-16    2.1345e-16    6.8526e-18    1.2636e-17    9.5747e-20    4.8022e-20
